client_num,customer_age,gender,dependent_count,education_level,marital_status,state_cd,zipcode,car_owner,house_owner,personal_loan,contact,customer_job,income,cust_satisfaction_score
708664008,39,Female,0,High School,Single,CA,91750,no,no,no,telephone,Selfemployeed,10286.00,1.00
708665133,48,Female,3,High School,Single,NY,91750,yes,no,no,cellular,Businessman,47309.00,1.00
708666258,49,Female,4,Graduate,Married,CA,91750,no,no,no,unknown,Blue-collar,13305.00,2.00
708668283,54,Female,1,High School,Single,FL,91750,no,yes,no,telephone,Blue-collar,16829.00,1.00
708669408,32,Male,2,High School,Married,CA,91750,yes,yes,yes,cellular,Retirees,72173.00,2.00
708670608,49,Male,3,Doctorate,Married,FL,91750,no,yes,no,cellular,Govt,94093.00,2.00
708671733,51,Male,2,Doctorate,Single,NY,91750,no,yes,no,cellular,Blue-collar,50004.00,1.00
708672708,43,Female,5,Uneducated,Married,CA,91750,yes,yes,no,cellular,Businessman,46921.00,3.00
708679383,53,Female,3,Graduate,Married,NY,91750,yes,no,no,unknown,White-collar,15566.00,3.00
708680583,50,Male,1,Uneducated,Married,FL,91750,yes,yes,no,cellular,Businessman,86542.00,1.00
708681708,49,Female,4,Uneducated,Married,NY,91750,yes,no,no,cellular,Selfemployeed,19558.00,1.00
708682908,42,Male,2,Graduate,Married,TX,91750,no,yes,no,cellular,White-collar,115771.00,3.00
708684108,48,Female,3,Uneducated,Married,NY,91750,yes,no,no,cellular,Retirees,23705.00,1.00
708687483,47,Female,3,Graduate,Single,CA,91750,yes,yes,yes,cellular,Selfemployeed,14975.00,3.00
708688608,48,Female,3,Post-Graduate,Single,TX,91750,no,yes,no,unknown,Selfemployeed,14975.00,3.00
708689958,31,Male,1,Post-Graduate,Married,FL,91750,yes,yes,no,cellular,White-collar,76589.00,3.00
708692583,43,Female,1,High School,Married,FL,91750,yes,yes,no,telephone,Blue-collar,25474.00,2.00
708693558,51,Male,2,High School,Married,CA,91750,yes,yes,no,cellular,Govt,102868.00,3.00
708694983,54,Female,1,Graduate,Single,NY,91750,yes,no,no,cellular,Businessman,183156.00,2.00
708697983,46,Male,0,Graduate,Single,TX,91750,no,yes,no,unknown,White-collar,116731.00,2.00
708699108,46,Male,3,Graduate,Married,NY,91750,no,no,no,cellular,Blue-collar,83739.00,2.00
708701358,37,Male,3,High School,Married,NJ,91750,yes,no,no,cellular,Businessman,47266.00,2.00
708702258,41,Female,1,Graduate,Married,FL,91750,no,no,no,cellular,White-collar,20731.00,2.00
708703308,40,Female,3,Graduate,Single,TX,91750,yes,no,no,cellular,Govt,23108.00,3.00
708704433,52,Female,1,Uneducated,Single,TX,91750,no,yes,no,cellular,White-collar,32691.00,3.00
708705783,50,Female,3,Uneducated,Married,NY,91750,no,no,no,cellular,White-collar,30977.00,2.00
708706833,37,Female,2,High School,Single,FL,91750,yes,no,no,cellular,Selfemployeed,28042.00,3.00
708707808,47,Female,3,Graduate,Married,CA,91750,yes,no,yes,cellular,Blue-collar,37378.00,3.00
708708858,32,Female,0,Uneducated,Married,TX,91750,yes,yes,no,cellular,Blue-collar,29521.00,2.00
708710283,49,Female,2,High School,Single,MA,91750,no,no,no,cellular,Businessman,49321.00,3.00
708711483,26,Female,0,Unknown,Single,MI,91750,no,no,no,cellular,Selfemployeed,14975.00,2.00
708712833,38,Male,5,Graduate,Single,FL,91750,no,no,no,cellular,Govt,64708.00,2.00
708714108,38,Female,3,Post-Graduate,Unknown,CA,91750,no,no,no,cellular,White-collar,17936.00,2.00
708720558,57,Male,1,High School,Married,NY,91750,yes,no,no,telephone,Govt,41858.00,2.00
708721533,39,Male,1,High School,Married,FL,91750,yes,no,no,cellular,White-collar,124810.00,2.00
708722583,44,Female,4,Graduate,Single,TX,91750,no,no,yes,cellular,Blue-collar,34283.00,3.00
708723858,45,Female,0,Graduate,Single,FL,91750,yes,no,no,cellular,Selfemployeed,43493.00,2.00
708724908,38,Female,3,Unknown,Married,FL,91750,no,yes,no,cellular,Govt,50635.00,3.00
708726708,47,Female,4,Uneducated,Single,UT,91750,no,no,no,cellular,Businessman,23265.00,3.00
708727983,58,Female,0,Doctorate,Single,CA,91750,yes,no,no,cellular,Blue-collar,34410.00,2.00
708731658,31,Female,0,Graduate,Married,NY,91750,no,yes,no,cellular,Selfemployeed,14975.00,2.00
708733983,49,Female,2,High School,Single,CA,91750,no,yes,no,unknown,Blue-collar,21900.00,2.00
708735183,51,Female,2,Uneducated,Married,NY,91750,yes,no,yes,cellular,Blue-collar,24977.00,2.00
708736608,40,Female,4,Unknown,Married,IL,91750,no,yes,yes,cellular,Businessman,21586.00,2.00
708740808,33,Female,3,Graduate,Single,FL,91750,yes,yes,no,cellular,Blue-collar,33749.00,3.00
708741633,44,Female,3,Graduate,Single,TX,91750,no,yes,no,unknown,Retirees,15508.00,2.00
708744933,43,Female,4,Graduate,Single,NY,91750,no,yes,no,unknown,Govt,17205.00,2.00
708745983,51,Male,2,High School,Married,NY,91750,no,no,no,cellular,Businessman,74175.00,2.00
708747708,45,Female,3,Graduate,Single,CA,91750,no,yes,yes,cellular,Retirees,28863.00,2.00
708748833,46,Male,2,Graduate,Married,TX,91750,no,no,no,telephone,Businessman,117419.00,3.00
708753633,42,Male,1,Graduate,Unknown,NY,91750,no,no,no,cellular,Blue-collar,63794.00,3.00
708754833,51,Male,3,Unknown,Married,NY,91750,yes,no,no,cellular,Govt,69537.00,2.00
708757233,43,Female,3,Graduate,Single,NY,91750,no,no,no,unknown,White-collar,40618.00,3.00
708758658,51,Male,2,Graduate,Married,NY,91750,no,yes,no,cellular,Businessman,45996.00,2.00
708759408,48,Female,3,Post-Graduate,Unknown,NY,91750,no,no,no,cellular,Businessman,201292.00,2.00
708760458,45,Female,3,Doctorate,Married,TX,91750,no,no,yes,cellular,Blue-collar,40495.00,3.00
708761733,54,Male,5,Graduate,Married,NY,91750,no,yes,no,telephone,Retirees,61406.00,2.00
708765933,54,Male,4,High School,Single,CA,91750,no,yes,no,telephone,White-collar,82220.00,2.00
708768258,47,Male,3,Unknown,Married,FL,91750,yes,no,no,cellular,White-collar,73891.00,2.00
708770883,49,Male,4,Post-Graduate,Single,TX,91750,yes,yes,no,cellular,Businessman,209698.00,3.00
708772308,37,Female,3,High School,Single,NY,91750,yes,no,no,unknown,Blue-collar,14434.00,2.00
708773583,42,Female,3,Graduate,Single,MA,91750,no,no,no,cellular,Selfemployeed,46820.00,2.00
708774708,41,Male,2,Uneducated,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,43782.00,3.00
708776658,46,Male,2,Post-Graduate,Single,HI,91750,yes,no,no,cellular,Govt,62818.00,2.00
708780783,44,Male,5,Graduate,Single,CA,91750,no,no,no,cellular,Blue-collar,76257.00,2.00
708784083,43,Female,3,Graduate,Married,CA,91750,yes,no,yes,cellular,Selfemployeed,57111.00,3.00
708784908,54,Male,4,Unknown,Married,CA,91750,no,no,no,telephone,White-collar,62468.00,2.00
708788583,52,Female,2,Post-Graduate,Single,NY,91750,no,yes,no,unknown,Selfemployeed,14975.00,2.00
708790833,36,Female,4,Unknown,Married,NY,91750,no,yes,yes,unknown,Selfemployeed,9535.00,2.00
708793008,50,Female,1,Graduate,Married,NY,91750,yes,no,no,cellular,Govt,23521.00,2.00
708794133,51,Female,4,Doctorate,Married,NY,91750,yes,yes,yes,cellular,Govt,35416.00,3.00
708796458,48,Female,4,High School,Married,CA,91750,no,no,no,telephone,Govt,34232.00,2.00
708797583,45,Female,3,Uneducated,Married,TX,91750,yes,yes,no,cellular,Govt,30135.00,3.00
708798483,52,Female,2,Uneducated,Married,FL,91750,yes,no,no,unknown,Businessman,29848.00,3.00
708799983,47,Female,4,Graduate,Married,NY,91750,yes,no,no,cellular,Selfemployeed,14975.00,3.00
708801108,37,Female,2,Graduate,Married,FL,91750,yes,no,no,cellular,Businessman,21709.00,3.00
708804633,49,Female,3,Uneducated,Single,TX,91750,no,yes,no,cellular,Govt,33335.00,2.00
708805908,39,Male,2,High School,Married,NY,91750,no,no,no,cellular,White-collar,118475.00,2.00
708807483,39,Female,2,Unknown,Single,NY,91750,yes,no,no,cellular,Blue-collar,43340.00,2.00
708809283,35,Female,3,Unknown,Married,NY,91750,no,yes,no,unknown,Blue-collar,27044.00,2.00
708811233,54,Female,2,Graduate,Single,TX,91750,no,yes,no,cellular,Businessman,19789.00,2.00
708812133,56,Female,0,Graduate,Married,NY,91750,no,no,no,cellular,White-collar,50549.00,3.00
708813033,44,Female,4,High School,Single,NY,91750,no,yes,yes,cellular,Blue-collar,13443.00,2.00
708816408,32,Female,1,Unknown,Married,TX,91750,yes,yes,no,unknown,Blue-collar,34492.00,2.00
708817608,48,Female,2,Uneducated,Married,NY,91750,no,no,no,cellular,Selfemployeed,53960.00,2.00
708818508,39,Female,4,Uneducated,Married,MA,91750,yes,no,no,telephone,Selfemployeed,59846.00,3.00
708820308,49,Female,2,Uneducated,Married,NY,91750,yes,no,no,unknown,Selfemployeed,11956.00,2.00
708821733,44,Male,5,Unknown,Single,AZ,90025,no,yes,no,cellular,Govt,113100.00,3.00
708822783,50,Male,3,High School,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,81981.00,3.00
708823908,47,Female,5,Doctorate,Married,FL,91750,no,no,no,cellular,Businessman,55237.00,2.00
708824958,49,Female,3,Unknown,Single,FL,91750,no,no,no,unknown,White-collar,55745.00,2.00
708826158,50,Male,3,High School,Single,CA,91750,yes,yes,yes,unknown,Govt,115410.00,2.00
708828258,36,Female,2,Unknown,Married,FL,91750,no,no,no,cellular,Selfemployeed,11974.00,2.00
708829758,62,Female,1,High School,Unknown,CA,91750,no,yes,no,cellular,Retirees,44199.00,3.00
708831858,53,Female,4,High School,Married,AK,72023,yes,no,yes,unknown,Govt,18429.00,2.00
708833133,44,Female,2,High School,Unknown,TX,91750,no,yes,yes,unknown,Blue-collar,20382.00,2.00
708834483,60,Female,1,Uneducated,Married,TX,91750,yes,no,yes,telephone,Businessman,15554.00,2.00
708837858,45,Male,2,Unknown,Single,NJ,91750,yes,no,no,cellular,Retirees,61806.00,1.00
708838908,42,Female,4,Uneducated,Single,NJ,91750,yes,no,no,telephone,Blue-collar,35361.00,3.00
708841233,40,Male,2,Graduate,Single,NY,91750,yes,no,no,cellular,Businessman,111748.00,3.00
708846183,42,Female,5,Graduate,Married,CA,91750,yes,yes,no,cellular,White-collar,47375.00,2.00
708848208,29,Male,0,Graduate,Married,WA,91750,no,no,no,cellular,Retirees,54203.00,1.00
708849858,45,Female,2,Graduate,Single,CA,91750,yes,no,no,cellular,Blue-collar,40306.00,3.00
708856983,47,Female,3,Doctorate,Unknown,TX,91750,no,yes,yes,unknown,Selfemployeed,1250.00,2.00
708859158,54,Female,3,Doctorate,Married,CA,91750,yes,no,yes,cellular,White-collar,58286.00,1.00
708860358,39,Female,3,Uneducated,Single,NY,91750,no,no,no,unknown,Selfemployeed,14975.00,2.00
708862233,35,Male,3,Doctorate,Married,TX,91750,no,yes,no,unknown,Blue-collar,94935.00,2.00
708863733,39,Female,3,Graduate,Married,FL,91750,no,no,no,unknown,White-collar,144470.00,1.00
708864708,47,Female,3,Unknown,Married,TX,91750,yes,yes,no,cellular,Blue-collar,13428.00,3.00
708866133,53,Male,4,Graduate,Married,TX,91750,yes,no,no,cellular,Businessman,173245.00,2.00
708867408,62,Female,0,Uneducated,Married,NY,91750,no,yes,yes,unknown,Businessman,20717.00,1.00
708868233,48,Female,2,Uneducated,Married,CA,91750,no,no,yes,unknown,Selfemployeed,2565.00,1.00
708869283,64,Male,0,Graduate,Single,FL,91750,no,yes,no,unknown,Selfemployeed,38381.00,3.00
708870408,41,Male,2,Post-Graduate,Married,TX,91750,no,yes,no,cellular,Businessman,55954.00,2.00
708871158,61,Female,0,High School,Married,NJ,91750,no,no,no,unknown,Selfemployeed,38205.00,1.00
708873183,36,Male,1,Uneducated,Unknown,NY,91750,yes,no,no,cellular,Businessman,214196.00,1.00
708874533,43,Female,3,Graduate,Married,CA,91750,no,no,no,cellular,Selfemployeed,1250.00,2.00
708876183,49,Female,4,Doctorate,Married,TX,91750,yes,yes,no,cellular,Blue-collar,41046.00,2.00
708877458,51,Male,3,Graduate,Married,NY,91750,no,yes,no,cellular,Govt,110092.00,2.00
708878508,51,Female,0,Uneducated,Married,TX,91750,no,yes,no,cellular,Selfemployeed,14975.00,2.00
708879483,51,Male,3,Graduate,Married,NY,91750,no,yes,no,cellular,Retirees,89752.00,2.00
708880683,52,Male,2,Graduate,Married,CA,90025,yes,no,no,unknown,White-collar,138234.00,3.00
708881583,47,Male,3,High School,Single,CA,91750,yes,no,no,cellular,White-collar,116501.00,2.00
708884658,47,Male,3,Uneducated,Married,CA,91750,no,no,no,cellular,Govt,79857.00,3.00
708885558,55,Female,1,Graduate,Married,FL,91750,no,yes,no,telephone,Govt,23755.00,2.00
708886533,40,Male,3,Graduate,Unknown,NY,91750,yes,no,no,cellular,Govt,58619.00,2.00
708887433,40,Female,3,Uneducated,Unknown,CA,91750,no,no,yes,cellular,Govt,35079.00,2.00
708888633,48,Female,4,Graduate,Single,NY,91750,yes,no,no,cellular,Businessman,31826.00,3.00
708890133,40,Male,4,High School,Married,GA,91750,no,no,no,cellular,Retirees,73068.00,2.00
708890958,39,Female,2,Graduate,Single,TX,91750,yes,no,no,cellular,Retirees,54491.00,2.00
708892833,55,Female,3,Graduate,Unknown,NY,91750,no,yes,no,cellular,Selfemployeed,1250.00,2.00
708894183,46,Male,3,Graduate,Married,CA,91750,yes,no,no,cellular,White-collar,64783.00,2.00
708895158,40,Female,4,Uneducated,Married,NY,91750,yes,yes,no,cellular,Selfemployeed,12604.00,3.00
708897408,42,Male,3,High School,Single,FL,91750,yes,no,no,cellular,Blue-collar,75347.00,3.00
708899283,58,Male,2,High School,Single,CA,91750,yes,yes,no,telephone,Retirees,85352.00,2.00
708900408,42,Female,1,Doctorate,Married,NJ,91750,no,no,no,cellular,Retirees,59307.00,3.00
708902883,60,Female,0,Doctorate,Single,TX,91750,no,yes,no,unknown,Govt,36679.00,2.00
708905733,49,Male,3,Post-Graduate,Married,CA,91750,no,no,no,cellular,Selfemployeed,105037.00,3.00
708907833,49,Male,3,Unknown,Single,CA,91750,no,no,no,cellular,White-collar,108540.00,2.00
708908883,56,Male,2,Graduate,Single,CA,91750,no,yes,no,cellular,Businessman,119914.00,3.00
708911508,48,Female,1,Graduate,Married,TX,91750,no,yes,yes,cellular,White-collar,37495.00,2.00
708913233,50,Female,0,Graduate,Single,NY,91750,yes,yes,no,cellular,Govt,16076.00,2.00
708916083,40,Female,3,Uneducated,Married,TX,91750,no,yes,no,cellular,White-collar,28751.00,2.00
708917133,44,Male,4,Unknown,Married,FL,91750,yes,no,no,cellular,White-collar,65396.00,2.00
708918558,26,Female,0,Unknown,Married,NY,91750,yes,yes,no,cellular,Selfemployeed,34367.00,2.00
708923658,48,Male,3,High School,Married,TX,91750,yes,yes,no,cellular,White-collar,63958.00,2.00
708924783,46,Female,4,Unknown,Single,NY,91750,no,no,no,cellular,White-collar,47867.00,3.00
708927108,50,Female,4,Uneducated,Married,CA,91750,yes,yes,yes,cellular,Selfemployeed,6550.00,3.00
708928008,58,Female,3,Graduate,Married,CA,91750,no,yes,no,cellular,Retirees,48210.00,3.00
708928908,48,Male,3,Graduate,Unknown,FL,91750,no,yes,no,unknown,White-collar,94220.00,1.00
708931908,65,Female,1,Uneducated,Single,NJ,91750,no,no,no,cellular,Selfemployeed,14975.00,2.00
708937608,52,Male,4,Uneducated,Married,FL,91750,no,no,no,cellular,Blue-collar,69882.00,2.00
708938508,56,Female,1,Graduate,Married,NY,91750,no,no,yes,cellular,Blue-collar,17366.00,1.00
708942408,44,Female,1,Uneducated,Married,FL,91750,no,yes,no,cellular,Businessman,237248.00,3.00
708944958,48,Male,2,Unknown,Unknown,FL,91750,no,no,no,cellular,Blue-collar,70868.00,2.00
708946008,42,Female,3,Unknown,Married,NY,91750,no,yes,yes,unknown,White-collar,27577.00,2.00
708947208,43,Female,2,High School,Married,FL,91750,yes,no,no,unknown,Selfemployeed,31006.00,2.00
708948483,46,Male,4,High School,Single,TX,91750,yes,yes,no,cellular,White-collar,114524.00,1.00
708949908,37,Female,2,Graduate,Married,FL,91750,no,no,yes,cellular,Businessman,21137.00,3.00
708952758,46,Male,5,Uneducated,Unknown,TX,91750,yes,yes,no,cellular,Businessman,83512.00,2.00
708953883,59,Female,0,Unknown,Married,TX,91750,no,yes,no,cellular,Selfemployeed,2565.00,3.00
708957183,44,Female,5,Post-Graduate,Married,CA,91750,yes,no,no,unknown,Selfemployeed,23360.00,2.00
708959583,29,Female,0,Post-Graduate,Single,CA,91750,no,yes,no,cellular,Businessman,37173.00,1.00
708960858,50,Male,2,Graduate,Single,FL,91750,no,no,no,telephone,Selfemployeed,78272.00,2.00
708963258,37,Male,3,High School,Unknown,NY,91750,no,no,no,cellular,Businessman,114990.00,1.00
708964683,50,Male,2,Graduate,Married,NY,91750,no,yes,no,unknown,Businessman,172935.00,1.00
708967608,50,Female,4,Unknown,Married,NJ,91750,yes,yes,no,cellular,Selfemployeed,5525.00,1.00
708968733,53,Male,3,High School,Married,NJ,91750,no,no,no,cellular,White-collar,109128.00,3.00
708969633,47,Male,1,Graduate,Married,NJ,91750,no,yes,no,cellular,Retirees,68004.00,3.00
708971583,41,Female,5,Post-Graduate,Married,CA,91750,no,no,no,cellular,Retirees,14897.00,2.00
708972783,42,Female,3,Graduate,Single,TX,91750,no,no,no,cellular,Retirees,25056.00,1.00
708974283,55,Female,2,Graduate,Single,FL,91750,yes,no,no,unknown,Businessman,212974.00,3.00
708976908,45,Female,3,Graduate,Married,NY,91750,no,no,no,cellular,White-collar,22074.00,2.00
708980283,52,Female,3,Uneducated,Single,TX,91750,no,yes,yes,cellular,Businessman,23048.00,2.00
708982158,47,Female,3,Uneducated,Single,NY,91750,yes,no,no,cellular,Businessman,185296.00,1.00
708983658,38,Female,2,Graduate,Single,TX,91750,yes,yes,no,unknown,Selfemployeed,5225.00,2.00
708989358,41,Male,2,Graduate,Single,TX,91750,no,yes,no,cellular,Selfemployeed,60076.00,2.00
708992733,54,Male,1,High School,Married,CA,91750,yes,no,no,cellular,White-collar,77169.00,1.00
708995283,37,Male,2,Graduate,Married,TX,91750,no,no,no,cellular,Govt,82470.00,1.00
708996708,49,Female,3,High School,Single,NV,91750,yes,yes,no,unknown,Businessman,219327.00,3.00
708997833,30,Male,0,Graduate,Married,IA,91750,yes,yes,no,cellular,Retirees,48602.00,1.00
708998583,48,Male,3,Uneducated,Single,TX,91750,no,yes,no,cellular,Selfemployeed,51569.00,1.00
709000008,49,Female,3,Uneducated,Married,CA,91750,no,no,no,unknown,Govt,21170.00,1.00
709005633,51,Female,3,High School,Married,CA,91750,no,no,no,unknown,Blue-collar,21675.00,3.00
709007883,45,Male,4,High School,Single,CA,90266,yes,no,no,unknown,White-collar,172725.00,1.00
709008708,43,Male,3,Unknown,Unknown,TX,91750,yes,no,no,unknown,Govt,113270.00,1.00
709009833,48,Male,1,Unknown,Married,NY,91750,no,no,no,cellular,Selfemployeed,71397.00,3.00
709012083,51,Female,3,High School,Single,CA,91750,yes,no,no,unknown,Selfemployeed,20130.00,2.00
709013208,45,Female,4,Graduate,Single,FL,91750,yes,yes,no,cellular,Businessman,228930.00,1.00
709014558,43,Female,3,Unknown,Single,FL,91750,yes,yes,no,cellular,Govt,59739.00,2.00
709015833,42,Male,4,Uneducated,Married,CA,90291,no,no,no,cellular,White-collar,122030.00,3.00
709017258,38,Female,3,High School,Married,FL,91750,yes,no,no,cellular,Blue-collar,33205.00,1.00
709019283,46,Male,3,Graduate,Single,NY,91750,no,yes,no,cellular,Blue-collar,108579.00,1.00
709022883,50,Female,2,Post-Graduate,Married,FL,91750,no,no,no,telephone,Govt,55531.00,3.00
709025583,39,Female,2,Unknown,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,6550.00,1.00
709028208,43,Female,4,High School,Unknown,NY,91750,no,no,no,cellular,Businessman,36669.00,2.00
709029408,37,Female,1,High School,Single,FL,91750,yes,yes,no,cellular,Selfemployeed,14975.00,1.00
709035708,56,Female,2,Graduate,Single,TX,91750,no,yes,no,unknown,Govt,16430.00,3.00
709039533,43,Female,3,High School,Single,FL,91750,no,yes,no,telephone,Selfemployeed,43162.00,2.00
709040508,43,Female,2,Graduate,Married,FL,91750,no,no,no,unknown,Govt,24111.00,2.00
709042908,45,Female,3,High School,Married,TX,91750,yes,no,yes,cellular,Selfemployeed,23530.00,2.00
709044183,47,Female,3,Uneducated,Single,TX,91750,no,no,no,cellular,Blue-collar,47088.00,1.00
709045683,43,Male,4,High School,Married,NY,91750,no,yes,no,cellular,White-collar,45314.00,3.00
709046958,60,Male,0,Uneducated,Single,CA,91750,yes,no,no,cellular,White-collar,117796.00,2.00
709051533,43,Male,3,Graduate,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,87414.00,2.00
709052883,45,Male,4,Graduate,Single,CA,91750,no,no,no,cellular,White-collar,100498.00,1.00
709054083,47,Male,3,Graduate,Single,FL,91750,yes,no,no,cellular,White-collar,79546.00,1.00
709056558,36,Female,1,High School,Single,CA,91750,yes,no,no,cellular,White-collar,19817.00,2.00
709058808,50,Female,2,Graduate,Single,NY,91750,no,no,no,telephone,Selfemployeed,14975.00,3.00
709061658,47,Male,2,Uneducated,Married,NY,91750,no,no,no,cellular,Govt,67532.00,1.00
709064208,56,Female,1,Uneducated,Married,FL,91750,yes,no,no,cellular,Selfemployeed,23748.00,3.00
709065483,49,Male,2,High School,Married,NY,91750,yes,no,no,unknown,Businessman,108221.00,2.00
709066983,43,Female,2,Uneducated,Single,NY,91750,yes,yes,no,unknown,Businessman,206846.00,1.00
709068183,47,Male,2,High School,Married,NY,91750,yes,yes,yes,cellular,White-collar,74888.00,1.00
709071408,45,Male,2,Graduate,Married,FL,91750,no,no,no,cellular,White-collar,86899.00,3.00
709074108,56,Female,3,Post-Graduate,Single,NY,91750,no,no,no,cellular,Govt,32487.00,1.00
